# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 14.0
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.3263157895	0.3805647074	0.5128847333	1.347693896	1.245674072	1.229122466
0.3293233083	0.3812564646	0.5137659091	1.347559863	1.247938349	1.231234194
0.3323308271	0.3819482218	0.5146470849	1.347426315	1.250202626	1.233345921
0.3353383459	0.3826399789	0.5155282607	1.34729325	1.252466904	1.235457649
0.3383458647	0.3833317361	0.5164094364	1.347160665	1.254731181	1.237569377
0.3413533835	0.3840234933	0.5172906122	1.347028558	1.256995458	1.239681105
0.3443609023	0.3847152505	0.518171788	1.346896925	1.259259735	1.241792833
0.3473684211	0.3854070076	0.5190529638	1.346765766	1.261524012	1.24390456
0.3503759398	0.3860987648	0.5199341396	1.346635076	1.263788289	1.246016288
0.3533834586	0.386790522	0.5208153153	1.346504854	1.266052567	1.248128016
0.3563909774	0.3874822792	0.5216964911	1.346375097	1.268316844	1.250239744
0.3593984962	0.3881740363	0.5225776669	1.346245802	1.270581121	1.252351472
0.362406015	0.3888657935	0.5234588427	1.346116967	1.272845398	1.254463199
0.3654135338	0.3895575507	0.5243400185	1.34598859	1.275109675	1.256574927
0.3684210526	0.3902493079	0.5252211942	1.345860668	1.277373952	1.258686655
0.3714285714	0.390941065	0.52610237	1.345733199	1.279638229	1.260798383
0.3744360902	0.3916328222	0.5269835458	1.34560618	1.281902507	1.262910111
0.377443609	0.3923245794	0.5278647216	1.345479609	1.284166784	1.265021838
0.3804511278	0.3930163366	0.5287458974	1.345353483	1.286431061	1.267133566
0.3834586466	0.3937080937	0.5296270731	1.345227801	1.288695338	1.269245294
0.3864661654	0.3943998509	0.5305082489	1.34510256	1.290959615	1.271357022
0.3894736842	0.3950916081	0.5313894247	1.344977757	1.293223892	1.273468749
0.392481203	0.3957833653	0.5322706005	1.34485339	1.29548817	1.275580477
0.3954887218	0.3964751224	0.5331517763	1.344729457	1.297752447	1.277692205
0.3984962406	0.3971668796	0.534032952	1.344605957	1.300016724	1.279803933
0.4015037594	0.3978586368	0.5349141278	1.344482885	1.302281001	1.281915661
0.4045112782	0.3985503939	0.5357953036	1.344360241	1.304545278	1.284027388
0.407518797	0.3992421511	0.5366764794	1.344238022	1.306809555	1.286139116
0.4105263158	0.3999339083	0.5375576552	1.344116225	1.309073833	1.288250844
0.4135338346	0.4006256655	0.5384388309	1.343994849	1.31133811	1.290362572
0.4165413534	0.4013174226	0.5393200067	1.343873892	1.313602387	1.2924743
0.4195488722	0.4020091798	0.5402011825	1.343753351	1.315866664	1.294586027
0.422556391	0.402700937	0.5410823583	1.343633224	1.318130941	1.296697755
0.4255639098	0.4033926942	0.5419635341	1.343513509	1.320395218	1.298809483
0.4285714286	0.4040844513	0.5428447098	1.343394204	1.322659496	1.300921211
0.4315789474	0.4047762085	0.5437258856	1.343275307	1.324923773	1.303032939
0.4345864662	0.4054679657	0.5446070614	1.343156815	1.32718805	1.305144666
0.437593985	0.4061597229	0.5454882372	1.343038727	1.329452327	1.307256394
0.4406015038	0.40685148	0.546369413	1.342921041	1.331716604	1.309368122
0.4436090226	0.4075432372	0.5472505887	1.342803754	1.333980881	1.31147985
0.4466165414	0.4082349944	0.5481317645	1.342686864	1.336245159	1.313591578
0.4496240602	0.4089267516	0.5490129403	1.34257037	1.338509436	1.315703305
0.4526315789	0.4096185087	0.5498941161	1.34245427	1.340773713	1.317815033
0.4556390977	0.4103102659	0.5507752919	1.342338561	1.34303799	1.319926761
0.4586466165	0.4110020231	0.5516564676	1.342223241	1.345302267	1.322038489
0.4616541353	0.4116937803	0.5525376434	1.342108309	1.347566544	1.324150217
0.4646616541	0.4123855374	0.5534188192	1.341993763	1.349830822	1.326261944
0.4676691729	0.4130772946	0.554299995	1.3418796	1.352095099	1.328373672
0.4706766917	0.4137690518	0.5551811708	1.341765819	1.354359376	1.3304854
0.4736842105	0.4144608089	0.5560623465	1.341652418	1.356623653	1.332597128
0.4766917293	0.4151525661	0.5569435223	1.341539395	1.35888793	1.334708856
0.4796992481	0.4158443233	0.5578246981	1.341426748	1.361152207	1.336820583
0.4827067669	0.4165360805	0.5587058739	1.341314474	1.363416484	1.338932311
0.4857142857	0.4172278376	0.5595870497	1.341202574	1.365680762	1.341044039
