# VHH-NNLO SMEFT scan points
# process: ZHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiB=0,phiBox=0,phiD=0,phiQ3rd=0,phiW=0,phiWB=0,phid=0,phiq1st=0,phiq3st=0,phiu=0,tphi=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.1187969925	0.3166867228	0.4295090199	1.356258374	1.089401443	1.083503463
0.1218045113	0.3173446675	0.4303470302	1.356087164	1.09166477	1.085617475
0.1248120301	0.3180026121	0.4311850405	1.355916663	1.093928098	1.087731487
0.1278195489	0.3186605567	0.4320230509	1.355746865	1.096191426	1.089845499
0.1308270677	0.3193185013	0.4328610612	1.355577768	1.098454753	1.09195951
0.1338345865	0.3199764459	0.4336990716	1.355409365	1.100718081	1.094073522
0.1368421053	0.3206343906	0.4345370819	1.355241654	1.102981409	1.096187534
0.1398496241	0.3212923352	0.4353750923	1.35507463	1.105244736	1.098301546
0.1428571429	0.3219502798	0.4362131026	1.354908288	1.107508064	1.100415557
0.1458646617	0.3226082244	0.4370511129	1.354742625	1.109771392	1.102529569
0.1488721805	0.3232661691	0.4378891233	1.354577637	1.112034719	1.104643581
0.1518796992	0.3239241137	0.4387271336	1.354413318	1.114298047	1.106757593
0.154887218	0.3245820583	0.439565144	1.354249666	1.116561375	1.108871604
0.1578947368	0.3252400029	0.4404031543	1.354086676	1.118824702	1.110985616
0.1609022556	0.3258979475	0.4412411646	1.353924343	1.12108803	1.113099628
0.1639097744	0.3265558922	0.442079175	1.353762665	1.123351358	1.115213639
0.1669172932	0.3272138368	0.4429171853	1.353601638	1.125614685	1.117327651
0.169924812	0.3278717814	0.4437551957	1.353441256	1.127878013	1.119441663
0.1729323308	0.328529726	0.444593206	1.353281517	1.13014134	1.121555675
0.1759398496	0.3291876706	0.4454312164	1.353122416	1.132404668	1.123669686
0.1789473684	0.3298456153	0.4462692267	1.352963951	1.134667996	1.125783698
0.1819548872	0.3305035599	0.447107237	1.352806116	1.136931323	1.12789771
0.184962406	0.3311615045	0.4479452474	1.352648908	1.139194651	1.130011722
0.1879699248	0.3318194491	0.4487832577	1.352492323	1.141457979	1.132125733
0.1909774436	0.3324773938	0.4496212681	1.352336359	1.143721306	1.134239745
0.1939849624	0.3331353384	0.4504592784	1.35218101	1.145984634	1.136353757
0.1969924812	0.333793283	0.4512972887	1.352026274	1.148247962	1.138467769
0.2	0.3344512276	0.4521352991	1.351872147	1.150511289	1.14058178
0.2030075188	0.3351091722	0.4529733094	1.351718625	1.152774617	1.142695792
0.2060150376	0.3357671169	0.4538113198	1.351565704	1.155037945	1.144809804
0.2090225564	0.3364250615	0.4546493301	1.351413382	1.157301272	1.146923815
0.2120300752	0.3370830061	0.4554873405	1.351261654	1.1595646	1.149037827
0.215037594	0.3377409507	0.4563253508	1.351110518	1.161827928	1.151151839
0.2180451128	0.3383988953	0.4571633611	1.350959969	1.164091255	1.153265851
0.2210526316	0.33905684	0.4580013715	1.350810004	1.166354583	1.155379862
0.2240601504	0.3397147846	0.4588393818	1.350660621	1.168617911	1.157493874
0.2270676692	0.3403727292	0.4596773922	1.350511815	1.170881238	1.159607886
0.230075188	0.3410306738	0.4605154025	1.350363583	1.173144566	1.161721898
0.2330827068	0.3416886185	0.4613534128	1.350215922	1.175407894	1.163835909
0.2360902256	0.3423465631	0.4621914232	1.350068828	1.177671221	1.165949921
0.2390977444	0.3430045077	0.4630294335	1.349922299	1.179934549	1.168063933
0.2421052632	0.3436624523	0.4638674439	1.349776331	1.182197877	1.170177945
0.245112782	0.3443203969	0.4647054542	1.34963092	1.184461204	1.172291956
0.2481203008	0.3449783416	0.4655434646	1.349486065	1.186724532	1.174405968
0.2511278195	0.3456362862	0.4663814749	1.349341761	1.18898786	1.17651998
0.2541353383	0.3462942308	0.4672194852	1.349198005	1.191251187	1.178633991
0.2571428571	0.3469521754	0.4680574956	1.349054794	1.193514515	1.180748003
0.2601503759	0.34761012	0.4688955059	1.348912126	1.195777843	1.182862015
0.2631578947	0.3482680647	0.4697335163	1.348769996	1.19804117	1.184976027
0.2661654135	0.3489260093	0.4705715266	1.348628403	1.200304498	1.187090038
0.2691729323	0.3495839539	0.4714095369	1.348487342	1.202567826	1.18920405
0.2721804511	0.3502418985	0.4722475473	1.348346812	1.204831153	1.191318062
0.2751879699	0.3508998432	0.4730855576	1.348206808	1.207094481	1.193432074
0.2781954887	0.3515577878	0.473923568	1.348067329	1.209357809	1.195546085
0.2812030075	0.3522157324	0.4747615783	1.347928371	1.211621136	1.197660097
0.2842105263	0.352873677	0.4755995887	1.347789931	1.213884464	1.199774109
0.2872180451	0.3535316216	0.476437599	1.347652006	1.216147792	1.201888121
0.2902255639	0.3541895663	0.4772756093	1.347514593	1.218411119	1.204002132
0.2932330827	0.3548475109	0.4781136197	1.34737769	1.220674447	1.206116144
0.2962406015	0.3555054555	0.47895163	1.347241294	1.222937775	1.208230156
0.2992481203	0.3561634001	0.4797896404	1.347105402	1.225201102	1.210344167
0.3022556391	0.3568213447	0.4806276507	1.346970011	1.22746443	1.212458179
0.3052631579	0.3574792894	0.481465661	1.346835118	1.229727758	1.214572191
0.3082706767	0.358137234	0.4823036714	1.346700721	1.231991085	1.216686203
0.3112781955	0.3587951786	0.4831416817	1.346566817	1.234254413	1.218800214
0.3142857143	0.3594531232	0.4839796921	1.346433403	1.236517741	1.220914226
0.3172932331	0.3601110678	0.4848177024	1.346300477	1.238781068	1.223028238
0.3203007519	0.3607690125	0.4856557128	1.346168035	1.241044396	1.22514225
0.3233082707	0.3614269571	0.4864937231	1.346036076	1.243307724	1.227256261
0.3263157895	0.3620849017	0.4873317334	1.345904596	1.245571051	1.229370273
0.3293233083	0.3627428463	0.4881697438	1.345773593	1.247834379	1.231484285
0.3323308271	0.363400791	0.4890077541	1.345643065	1.250097707	1.233598297
0.3353383459	0.3640587356	0.4898457645	1.345513008	1.252361034	1.235712308
0.3383458647	0.3647166802	0.4906837748	1.345383421	1.254624362	1.23782632
0.3413533835	0.3653746248	0.4915217851	1.3452543	1.256887689	1.239940332
0.3443609023	0.3660325694	0.4923597955	1.345125643	1.259151017	1.242054343
0.3473684211	0.3666905141	0.4931978058	1.344997449	1.261414345	1.244168355
0.3503759398	0.3673484587	0.4940358162	1.344869713	1.263677672	1.246282367
0.3533834586	0.3680064033	0.4948738265	1.344742434	1.265941	1.248396379
0.3563909774	0.3686643479	0.4957118369	1.344615609	1.268204328	1.25051039
0.3593984962	0.3693222925	0.4965498472	1.344489237	1.270467655	1.252624402
0.362406015	0.3699802372	0.4973878575	1.344363313	1.272730983	1.254738414
0.3654135338	0.3706381818	0.4982258679	1.344237837	1.274994311	1.256852426
0.3684210526	0.3712961264	0.4990638782	1.344112806	1.277257638	1.258966437
0.3714285714	0.371954071	0.4999018886	1.343988217	1.279520966	1.261080449
0.3744360902	0.3726120157	0.5007398989	1.343864067	1.281784294	1.263194461
0.377443609	0.3732699603	0.5015779092	1.343740356	1.284047621	1.265308473
0.3804511278	0.3739279049	0.5024159196	1.34361708	1.286310949	1.267422484
0.3834586466	0.3745858495	0.5032539299	1.343494237	1.288574277	1.269536496
0.3864661654	0.3752437941	0.5040919403	1.343371824	1.290837604	1.271650508
0.3894736842	0.3759017388	0.5049299506	1.34324984	1.293100932	1.273764519
0.392481203	0.3765596834	0.505767961	1.343128283	1.29536426	1.275878531
