# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiBox
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiBox	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
1.425062657	0.3368572239	0.3945308692	1.17121095	2.106767381	2.108270418
1.43283208	0.337822031	0.3956615896	1.171213104	2.112801463	2.114312694
1.440601504	0.338786838	0.3967923101	1.171215247	2.118835545	2.12035497
1.448370927	0.3397516451	0.3979230306	1.171217377	2.124869627	2.126397246
1.456140351	0.3407164521	0.399053751	1.171219495	2.130903708	2.132439523
1.463909774	0.3416812592	0.4001844715	1.171221601	2.13693779	2.138481799
1.471679198	0.3426460662	0.401315192	1.171223696	2.142971872	2.144524075
1.479448622	0.3436108733	0.4024459124	1.171225778	2.149005954	2.150566352
1.487218045	0.3445756803	0.4035766329	1.171227849	2.155040035	2.156608628
1.494987469	0.3455404874	0.4047073534	1.171229908	2.161074117	2.162650904
1.502756892	0.3465052944	0.4058380738	1.171231956	2.167108199	2.16869318
1.510526316	0.3474701015	0.4069687943	1.171233993	2.173142281	2.174735457
1.518295739	0.3484349085	0.4080995148	1.171236018	2.179176362	2.180777733
1.526065163	0.3493997156	0.4092302352	1.171238032	2.185210444	2.186820009
1.533834586	0.3503645226	0.4103609557	1.171240035	2.191244526	2.192862285
1.54160401	0.3513293297	0.4114916762	1.171242027	2.197278608	2.198904562
1.549373434	0.3522941367	0.4126223966	1.171244008	2.203312689	2.204946838
1.557142857	0.3532589438	0.4137531171	1.171245978	2.209346771	2.210989114
1.564912281	0.3542237508	0.4148838376	1.171247937	2.215380853	2.217031391
1.572681704	0.3551885579	0.4160145581	1.171249886	2.221414935	2.223073667
1.580451128	0.3561533649	0.4171452785	1.171251825	2.227449016	2.229115943
1.588220551	0.357118172	0.418275999	1.171253752	2.233483098	2.235158219
1.595989975	0.358082979	0.4194067195	1.17125567	2.23951718	2.241200496
1.603759398	0.3590477861	0.4205374399	1.171257577	2.245551262	2.247242772
1.611528822	0.3600125932	0.4216681604	1.171259474	2.251585343	2.253285048
1.619298246	0.3609774002	0.4227988809	1.17126136	2.257619425	2.259327325
1.627067669	0.3619422073	0.4239296013	1.171263237	2.263653507	2.265369601
1.634837093	0.3629070143	0.4250603218	1.171265104	2.269687589	2.271411877
1.642606516	0.3638718214	0.4261910423	1.171266961	2.27572167	2.277454153
1.65037594	0.3648366284	0.4273217627	1.171268808	2.281755752	2.28349643
1.658145363	0.3658014355	0.4284524832	1.171270645	2.287789834	2.289538706
1.665914787	0.3667662425	0.4295832037	1.171272472	2.293823916	2.295580982
1.673684211	0.3677310496	0.4307139241	1.17127429	2.299857997	2.301623259
1.681453634	0.3686958566	0.4318446446	1.171276099	2.305892079	2.307665535
1.689223058	0.3696606637	0.4329753651	1.171277898	2.311926161	2.313707811
1.696992481	0.3706254707	0.4341060855	1.171279688	2.317960243	2.319750087
1.704761905	0.3715902778	0.435236806	1.171281468	2.323994324	2.325792364
1.712531328	0.3725550848	0.4363675265	1.171283239	2.330028406	2.33183464
1.720300752	0.3735198919	0.4374982469	1.171285001	2.336062488	2.337876916
1.728070175	0.3744846989	0.4386289674	1.171286754	2.34209657	2.343919193
1.735839599	0.375449506	0.4397596879	1.171288498	2.348130651	2.349961469
1.743609023	0.376414313	0.4408904084	1.171290233	2.354164733	2.356003745
1.751378446	0.3773791201	0.4420211288	1.171291959	2.360198815	2.362046021
1.75914787	0.3783439271	0.4431518493	1.171293676	2.366232897	2.368088298
1.766917293	0.3793087342	0.4442825698	1.171295385	2.372266978	2.374130574
1.774686717	0.3802735412	0.4454132902	1.171297085	2.37830106	2.38017285
1.78245614	0.3812383483	0.4465440107	1.171298776	2.384335142	2.386215127
1.790225564	0.3822031554	0.4476747312	1.171300459	2.390369224	2.392257403
1.797994987	0.3831679624	0.4488054516	1.171302133	2.396403305	2.398299679
1.805764411	0.3841327695	0.4499361721	1.171303799	2.402437387	2.404341955
1.813533835	0.3850975765	0.4510668926	1.171305456	2.408471469	2.410384232
1.821303258	0.3860623836	0.452197613	1.171307106	2.414505551	2.416426508
1.829072682	0.3870271906	0.4533283335	1.171308747	2.420539632	2.422468784
1.836842105	0.3879919977	0.454459054	1.171310379	2.426573714	2.428511061
1.844611529	0.3889568047	0.4555897744	1.171312004	2.432607796	2.434553337
1.852380952	0.3899216118	0.4567204949	1.171313621	2.438641878	2.440595613
1.860150376	0.3908864188	0.4578512154	1.17131523	2.444675959	2.446637889
1.867919799	0.3918512259	0.4589819358	1.17131683	2.450710041	2.452680166
1.875689223	0.3928160329	0.4601126563	1.171318423	2.456744123	2.458722442
1.883458647	0.39378084	0.4612433768	1.171320008	2.462778205	2.464764718
1.89122807	0.394745647	0.4623740972	1.171321586	2.468812286	2.470806994
1.898997494	0.3957104541	0.4635048177	1.171323155	2.474846368	2.476849271
1.906766917	0.3966752611	0.4646355382	1.171324717	2.48088045	2.482891547
1.914536341	0.3976400682	0.4657662587	1.171326272	2.486914532	2.488933823
1.922305764	0.3986048752	0.4668969791	1.171327819	2.492948613	2.4949761
1.930075188	0.3995696823	0.4680276996	1.171329358	2.498982695	2.501018376
1.937844612	0.4005344893	0.4691584201	1.17133089	2.505016777	2.507060652
1.945614035	0.4014992964	0.4702891405	1.171332415	2.511050859	2.513102928
1.953383459	0.4024641034	0.471419861	1.171333933	2.51708494	2.519145205
1.961152882	0.4034289105	0.4725505815	1.171335443	2.523119022	2.525187481
1.968922306	0.4043937176	0.4736813019	1.171336946	2.529153104	2.531229757
1.976691729	0.4053585246	0.4748120224	1.171338441	2.535187186	2.537272034
1.984461153	0.4063233317	0.4759427429	1.17133993	2.541221267	2.54331431
1.992230576	0.4072881387	0.4770734633	1.171341412	2.547255349	2.549356586
2	0.4082529458	0.4782041838	1.171342886	2.553289431	2.555398862
