# VHH-NNLO SMEFT scan points
# process: WminusHH
# energy_tev: 13.6
# scan_axis: phiq3st
# fixed_wcs: phi=0,phiBox=0,phiD=0,phiW=0,phiq3st=0
#
phiq3st	sigma_lo	sigma_nnlo	k	sigma_smeft_over_sm_lo	sigma_smeft_over_sm_nnlo
0.03390977444	0.5647315337	0.6718000627	1.189591908	3.531935461	3.58992492
0.03406015038	0.5665268268	0.6739493541	1.189615959	3.543163556	3.601410174
0.03421052632	0.5683221199	0.6760986455	1.189639857	3.554391652	3.612895429
0.03436090226	0.570117413	0.6782479369	1.189663605	3.565619747	3.624380683
0.0345112782	0.5719127061	0.6803972283	1.189687204	3.576847842	3.635865938
0.03466165414	0.5737079992	0.6825465198	1.189710655	3.588075937	3.647351193
0.03481203008	0.5755032924	0.6846958112	1.18973396	3.599304032	3.658836447
0.03496240602	0.5772985855	0.6868451026	1.18975712	3.610532127	3.670321702
0.03511278195	0.5790938786	0.688994394	1.189780137	3.621760223	3.681806957
0.03526315789	0.5808891717	0.6911436854	1.189803011	3.632988318	3.693292211
0.03541353383	0.5826844648	0.6932929768	1.189825744	3.644216413	3.704777466
0.03556390977	0.5844797579	0.6954422682	1.189848337	3.655444508	3.716262721
0.03571428571	0.586275051	0.6975915596	1.189870793	3.666672603	3.727747975
0.03586466165	0.5880703441	0.699740851	1.189893111	3.677900698	3.73923323
0.03601503759	0.5898656373	0.7018901424	1.189915293	3.689128794	3.750718484
0.03616541353	0.5916609304	0.7040394338	1.18993734	3.700356889	3.762203739
0.03631578947	0.5934562235	0.7061887252	1.189959254	3.711584984	3.773688994
0.03646616541	0.5952515166	0.7083380166	1.189981036	3.722813079	3.785174248
0.03661654135	0.5970468097	0.710487308	1.190002687	3.734041174	3.796659503
0.03676691729	0.5988421028	0.7126365995	1.190024209	3.745269269	3.808144758
0.03691729323	0.6006373959	0.7147858909	1.190045601	3.756497365	3.819630012
0.03706766917	0.602432689	0.7169351823	1.190066866	3.76772546	3.831115267
0.03721804511	0.6042279822	0.7190844737	1.190088005	3.778953555	3.842600521
0.03736842105	0.6060232753	0.7212337651	1.190109018	3.79018165	3.854085776
0.03751879699	0.6078185684	0.7233830565	1.190129907	3.801409745	3.865571031
0.03766917293	0.6096138615	0.7255323479	1.190150674	3.81263784	3.877056285
0.03781954887	0.6114091546	0.7276816393	1.190171318	3.823865936	3.88854154
0.03796992481	0.6132044477	0.7298309307	1.190191841	3.835094031	3.900026795
0.03812030075	0.6149997408	0.7319802221	1.190212245	3.846322126	3.911512049
0.03827067669	0.6167950339	0.7341295135	1.19023253	3.857550221	3.922997304
0.03842105263	0.6185903271	0.7362788049	1.190252697	3.868778316	3.934482559
0.03857142857	0.6203856202	0.7384280963	1.190272747	3.880006412	3.945967813
0.03872180451	0.6221809133	0.7405773878	1.190292682	3.891234507	3.957453068
0.03887218045	0.6239762064	0.7427266792	1.190312502	3.902462602	3.968938322
0.03902255639	0.6257714995	0.7448759706	1.190332208	3.913690697	3.980423577
